"","name","type","latitude","longitude","population","year","gas","est_RFNB"
"6463","37","First Nations","60.037118","-77.26923","1692","1997","55.872619047619","208.162249941142"
"6464","39","First Nations","61.041724","-69.639923","376","1997","59.2428571428571","273.202063291541"
"6465","45","First Nations","62.201285","-75.646856","1347","1997","59.2261904761905","237.252888125609"
"6466","48","First Nations","58.697407","-69.937393","303","1997","59.2428571428571","312.796723626416"
"6467","52","First Nations","56.551953","-76.515001","444","1997","55.872619047619","245.797070228326"
"6468","2","First Nations","60.817681","-78.144241","615","1997","56.2654761904762","289.236272874653"
"6469","50","First Nations","70.733333","-117.75","402","1997","53.1875","266.932489761363"
"6470","42","First Nations","74.697299","-94.829729","214","1997","53.1875","219.115489948785"
"6471","4","First Nations","61.095587","-94.07189","2318","1997","56.2654761904762","239.534484138456"
"6472","5","First Nations","59.30574","-69.597489","195","1997","59.2428571428571","208.43380678689"
"6473","13","First Nations","68.635556","-95.849722","1279","1997","53.1875","212.026525432381"
"6474","22","First Nations","58.711389","-65.992778","874","1997","59.2428571428571","276.79657924562"
"6475","27","First Nations","68.534722","-89.825","771","1997","53.1875","302.075251040534"
"6476","47","First Nations","69.537378","-93.524968","899","1997","53.1875","218.533744648772"
"6477","49","First Nations","69.445358","-133.034181","854","1997","53.1875","226.995711976255"
"6478","25","First Nations","60.420298106","-64.831129","0","1997","59.2428571428571","213.0438538497"
"6479","19","First Nations","68.354382","-133.690613","3463","1997","53.1875","300.822050321803"
"6480","164","First Nations","48.353968","-89.262714","193","1997","56.2654761904762","210.129248664794"
"6481","66","First Nations","49.012444","-95.239622","52","1997","56.2654761904762","269.936863251492"
"6482","393","First Nations","50.434770016","-90.691783627","207","1997","56.2654761904762","364.989439797807"
"6483","250","First Nations","48.38805556","-92.07805556","377","1997","56.2654761904762","242.310748622094"
"6484","291","First Nations","47.362299405","-68.296508276","314","1997","60.0222222222222","321.711155830288"
"6485","356","First Nations","49.403889","-93.893056","51","1997","56.2654761904762","268.642876718272"
"6486","585","First Nations","50.416111","-93.185","292","1997","56.2654761904762","215.444156831936"
"6487","388","First Nations","49.691111111","-94.613888889","300","1997","56.2654761904762","239.799301874646"
"6488","22","First Nations","49.121944444","-94.308055556","357","1997","56.2654761904762","281.988266414377"
"6489","21","First Nations","49.741210937","-94.426944444","489","1997","56.2654761904762","213.441778926478"
"6490","183","First Nations","49.800908","-89.105937","64","1997","56.2654761904762","311.049771703598"
"6491","558","First Nations","46.784080938","-67.695149614","199","1997","60.0222222222222","216.76319637712"
"6492","104","First Nations","48.682921942","-93.413057239","217","1997","56.2654761904762","232.222117918964"
"6493","380","First Nations","49.376111111","-95.021111111","405","1997","56.2654761904762","217.608262506638"
"6494","381","First Nations","49.375","-93.988888889","346","1997","56.2654761904762","210.86262912748"
"6495","321","First Nations","48.713055556","-93.361111111","98","1997","56.2654761904762","223.729232652919"
"6496","624","First Nations","46.109192","-67.57747","554","1997","60.0222222222222","232.931276245114"
"6497","136","First Nations","49.745","-93.055","428","1997","56.2654761904762","211.226862513707"
"6498","446","First Nations","48.655","-93.906944444","561","1997","56.2654761904762","241.862373536332"
"6499","249","First Nations","48.965046882","-90.647195987","429","1997","56.2654761904762","314.921935568783"
"6500","584","First Nations","50.133333","-94.95","159","1997","56.2654761904762","313.298671163823"
"6501","46","First Nations","49.053956465","-94.305554548","497","1997","56.2654761904762","214.056624502995"
"6502","207","First Nations","49.653055556","-95.098055556","438","1997","56.2654761904762","293.693249609849"
"6503","394","First Nations","49.176944444","-93.921111111","503","1997","56.2654761904762","284.495372035035"
"6504","182","First Nations","50.183055556","-94.036944444","99","1997","56.2654761904762","213.78769771892"
"6505","586","First Nations","49.605","-92.523056","462","1997","56.2654761904762","236.172710628656"
"6506","391","First Nations","49.893748992","-94.538129049","369","1997","56.2654761904762","215.631930983552"
"6507","352","First Nations","48.858888889","-93.578888889","376","1997","56.2654761904762","261.551347981361"
"6508","368","First Nations","48.73846477","-92.925954105","319","1997","56.2654761904762","217.384563110423"
"6509","227","First Nations","45.950442","-66.851933","558","1997","60.0222222222222","213.992946181438"
"6510","487","First Nations","49.605561944","-95.132423611","433","1997","56.2654761904762","220.797668167299"
"6511","475","First Nations","48.718888889","-92.428055556","491","1997","56.2654761904762","274.207480494537"
"6512","252","First Nations","50.245","-92.328055556","304","1997","56.2654761904762","237.845694045889"
"6513","504","First Nations","50.187988281","-121.578063965","39","1997","57.8809523809524","211.133016229696"
"6514","559","First Nations","51.920410156","-122.483764648","298","1997","57.8809523809524","319.963895778827"
"6515","439","First Nations","55.16003418","-77.269897461","540","1997","55.872619047619","263.541001015783"
"6516","220","First Nations","49.201504","-122.677245","417","1997","57.8809523809524","210.693948580026"
"6517","305","First Nations","46.116621","-60.195615","82","1997","59.2428571428571","366.370751994045"
"6518","631","First Nations","54.600402832","-125.066101074","202","1997","57.8809523809524","245.124694892538"
"6519","634","First Nations","56.089782715","-96.108276367","55","1997","56.2654761904762","256.875308263204"
"6520","373","First Nations","55.037841797","-129.555786133","133","1997","57.8809523809524","221.311690524221"
"6521","5","First Nations","43.832917","-66.084223","94","1997","60.0222222222222","311.180055907792"
"6522","601","First Nations","45.967398945","-61.135483371","555","1997","59.2428571428571","221.885783301465"
"6523","556","First Nations","50.531982422","-125.982666016","350","1997","57.8809523809524","219.094522044857"
"6524","188","First Nations","53.973205566","-128.648071289","141","1997","57.8809523809524","299.470191847336"
"6525","566","First Nations","49.041920768","-123.100158446","311","1997","57.8809523809524","288.135878994186"
"6526","84","First Nations","49.378888889","-121.555","426","1997","57.8809523809524","217.432229359202"
"6527","310","First Nations","48.202614179","-65.922951854","89","1997","59.2428571428571","241.914808929486"
"6528","542","First Nations","49.006944444","-80.838055556","393","1997","55.872619047619","222.6018602199"
"6529","608","First Nations","49.836111111","-119.608055556","516","1997","57.8809523809524","241.359849814459"
"6530","360","First Nations","52.954223633","-123.583618164","335","1997","57.8809523809524","211.432701490876"
"6531","43","First Nations","48.337688","-123.606697","224","1997","57.8809523809524","209.651285340439"
"6532","441","First Nations","47.917994282","-69.50759115","29","1997","60.0222222222222","212.120943873058"
"6533","106","First Nations","48.776794434","-123.708312988","391","1997","57.8809523809524","210.752885335703"
"6534","149","First Nations","45.930251534","-60.6452928","364","1997","59.2428571428571","209.165800113222"
"6535","545","First Nations","67.431213379","-134.875488281","84","1997","53.1875","299.069871123466"
"6536","307","First Nations","54.33782959","-130.445373535","529","1997","57.8809523809524","214.337056367915"
"6537","163","First Nations","55.994566263","-87.61970716","453","1997","56.2654761904762","217.531357191106"
"6538","65","First Nations","46.4525","-64.758611111","39","1997","59.2428571428571","209.793510749856"
"6539","507","First Nations","49.897946","-124.607755","10","1997","57.8809523809524","220.661846467664"
"6540","234","First Nations","54.491638184","-128.584106445","437","1997","57.8809523809524","304.706556763012"
"6541","261","First Nations","50.29083252","-64.02130127","429","1997","59.2428571428571","266.419867768535"
"6542","201","First Nations","49.265197754","-124.825500488","293","1997","57.8809523809524","285.597810590004"
"6543","232","First Nations","53.824274134","-89.875387627","108","1997","56.2654761904762","216.688354184876"
"6544","79","First Nations","50.671944444","-121.935","171","1997","57.8809523809524","216.794692122227"
"6545","231","First Nations","52.583055556","-128.533055556","404","1997","57.8809523809524","268.441550568044"
"6546","25","First Nations","50.717834473","-121.311584473","256","1997","57.8809523809524","285.6389356855"
"6547","574","First Nations","49.111327","-121.956911","394","1997","57.8809523809524","304.876575872586"
"6548","445","First Nations","50.61340332","-127.573669434","405","1997","57.8809523809524","215.033238887681"
"6549","350","First Nations","54.076944444","-124.601111111","409","1997","57.8809523809524","236.481538356685"
"6550","498","First Nations","49.356111111","-121.606944444","524","1997","57.8809523809524","323.938292668763"
"6551","336","First Nations","55.01159668","-127.322509766","172","1997","57.8809523809524","311.503523262012"
"6552","165","First Nations","56.329870819","-94.663388508","37","1997","56.2654761904762","214.617169345071"
"6553","603","First Nations","52.985229492","-87.282409668","530","1997","56.2654761904762","225.149042133122"
"6554","434","First Nations","49.208055556","-121.718055556","2","1997","57.8809523809524","215.119711864283"
"6555","28","First Nations","48.666992187","-74.948974609","265","1997","55.872619047619","308.441742513277"
"6556","35","First Nations","44.549444444","-65.623611111","297","1997","60.0222222222222","284.744108069198"
"6557","202","First Nations","48.800598145","-125.120666504","472","1997","57.8809523809524","216.226585640388"
"6558","353","First Nations","54.431396484","-124.247497559","156","1997","57.8809523809524","235.907562641023"
"6559","534","First Nations","50.68538061","-121.949795556","360","1997","57.8809523809524","223.391939345798"
"6560","488","First Nations","45.095224","-63.489859","232","1997","60.0611111111111","239.835792832905"
"6561","195","First Nations","49.367004395","-126.271972656","470","1997","57.8809523809524","207.408920918658"
"6562","339","First Nations","50.328055556","-122.676111111","192","1997","57.8809523809524","212.138910284594"
